"Country" "Region" "Year" "Population" "LifeExpectancy" "HealthExpenditure"
"Cote d'Ivoire" "Sub-Saharan Africa" 2005 18020946 51.57556098 0.3902705231
"Croatia" "Europe & Central Asia" 2005 4442000 75.24463415 7.04869607
"Cuba" "Latin America & Caribbean" 2005 11254242 77.68319512 3.064711219
"Cyprus" "Europe & Central Asia" 2005 1032562 78.57395122 14.34114275
"Czech Republic" "Europe & Central Asia" 2005 10235828 75.92439024 8.81244049
"Denmark" "Europe & Central Asia" 2005 5419432 77.84390244 46.45653876
"Djibouti" "Middle East & North Africa" 2005 808367 55.55002439 0.6316910882
"Dominican Republic" "Latin America & Caribbean" 2005 9264267 72.07668293 1.900966843
"Ecuador" "Latin America & Caribbean" 2005 13426402 74.69929268 1.951670383
"Egypt, Arab Rep." "Middle East & North Africa" 2005 74203215 71.52868293 0.6464930624
"El Salvador" "Latin America & Caribbean" 2005 6050513 70.69880488 2.014539924
"Equatorial Guinea" "Sub-Saharan Africa" 2005 607739 49.40029268 2.295387963
"Eritrea" "Sub-Saharan Africa" 2005 4486155 58.66426829 0.06918773405
"Estonia" "Europe & Central Asia" 2005 1346097 72.56829268 5.182283796
"Ethiopia" "Sub-Saharan Africa" 2005 74263861 55.15665854 0.06801452792
"Fiji" "East Asia & Pacific" 2005 822553 68.5152439 1.318791572
"Finland" "Europe & Central Asia" 2005 5246096 78.81707317 31.45761192
"France" "Europe & Central Asia" 2005 63175934 80.11463415 37.84938523
"Gabon" "Sub-Saharan Africa" 2005 1370729 60.00558537 1.642224857
"Gambia, The" "Sub-Saharan Africa" 2005 1503678 56.64007317 0.1852564512
"Germany" "Europe & Central Asia" 2005 82469422 78.93170732 36.24740618
"Ghana" "Sub-Saharan Africa" 2005 21639806 61.03831707 0.3480735469
"Greece" "Europe & Central Asia" 2005 11103965 79.23902439 20.88954597
"Grenada" "Latin America & Caribbean" 2005 102734 74.76426829 4.122674956
"Guatemala" "Latin America & Caribbean" 2005 12717154 69.64785366 1.380244945
"Guinea" "Sub-Saharan Africa" 2005 9041448 51.13565854 0.1746777724
"Guinea-Bissau" "Sub-Saharan Africa" 2005 1367695 46.10965854 0.2311574689
"Guyana" "Latin America & Caribbean" 2005 746235 67.30331707 0.6021111905
"Haiti" "Latin America & Caribbean" 2005 9347262 59.87343902 0.1958828139
"Honduras" "Latin America & Caribbean" 2005 6879243 71.43885366 1.090455866
"Hungary" "Europe & Central Asia" 2005 10087065 72.64878049 9.236896878
"Iceland" "Europe & Central Asia" 2005 296734 81.50243902 52.30833276
"India" "South Asia" 2005 1140042863 63.3672439 0.3121740623
"Indonesia" "East Asia & Pacific" 2005 227303175 67.07336585 0.3555698711
"Iran, Islamic Rep." "Middle East & North Africa" 2005 69732007 71.33309756 1.787682225
"Ireland" "Europe & Central Asia" 2005 4159914 78.4795122 36.93456464
"Israel" "Middle East & North Africa" 2005 6930100 80.15121951 15.01876494
"Italy" "Europe & Central Asia" 2005 58607043 80.5804878 27.11711652
"Jamaica" "Latin America & Caribbean" 2005 2650400 71.47941463 1.705095628
"Jordan" "Middle East & North Africa" 2005 5411500 72.64502439 2.055575573
"Kazakhstan" "Europe & Central Asia" 2005 15147029 65.9097561 1.532220467
"Kenya" "Sub-Saharan Africa" 2005 35614576 53.00956098 0.2295792302
"Korea, Rep." "East Asia & Pacific" 2005 48138000 78.43268293 9.942120508
"Kuwait" "Middle East & North Africa" 2005 2264014 74.11329268 8.489901489
"Kyrgyz Republic" "Europe & Central Asia" 2005 5162600 67.95609756 0.2840779214
"Lao PDR" "East Asia & Pacific" 2005 5753341 64.46226829 0.204027962
"Latvia" "Europe & Central Asia" 2005 2300512 71.35609756 4.429755676
"Lebanon" "Middle East & North Africa" 2005 4052420 71.4895122 4.343360381
"Lesotho" "Sub-Saharan Africa" 2005 2065752 44.17117073 0.4603194354
"Liberia" "Sub-Saharan Africa" 2005 3182539 51.94302439 0.13684965
"Libya" "Middle East & North Africa" 2005 5769709 73.63529268 2.105926193
"Lithuania" "Europe & Central Asia" 2005 3414304 71.25365854 4.459935926
"Luxembourg" "Europe & Central Asia" 2005 465158 79.43170732 64.3502844
"Macedonia, FYR" "Europe & Central Asia" 2005 2038109 73.74570732 2.376716357
"Madagascar" "Sub-Saharan Africa" 2005 17885967 64.11217073 0.1041381351
"Malawi" "Sub-Saharan Africa" 2005 12822587 48.93804878 0.1762175383
"Malaysia" "East Asia & Pacific" 2005 26100241 72.98829268 1.882260719
"Maldives" "South Asia" 2005 295240 74.37114634 2.367247832
"Mali" "Sub-Saharan Africa" 2005 13176642 48.92619512 0.2640424423
"Mauritania" "Sub-Saharan Africa" 2005 3047249 57.23102439 0.2963493052
"Mauritius" "Sub-Saharan Africa" 2005 1243253 72.43219512 2.323514392
"Mexico" "Latin America & Caribbean" 2005 106483757 75.49890244 4.784372888
"Micronesia, Fed. Sts." "East Asia & Pacific" 2005 109419 67.89985366 2.76734388
"Moldova" "Europe & Central Asia" 2005 3595182 67.77953659 0.7597250142
"Mongolia" "East Asia & Pacific" 2005 2547339 66.05236585 0.5219208018
"Montenegro" "Europe & Central Asia" 2005 626739 74.01526829 3.134937116
"Morocco" "Middle East & North Africa" 2005 30392473 70.41746341 0.9895973592
"Mozambique" "Sub-Saharan Africa" 2005 20770013 48.01714634 0.2175254048
"Myanmar" "East Asia & Pacific" 2005 46321162 62.85887805 0.05115995348
"Namibia" "Sub-Saharan Africa" 2005 2079951 58.54412195 2.555029612
"Nepal" "South Asia" 2005 27281945 65.58658537 0.1861800501
"Netherlands" "Europe & Central Asia" 2005 16319868 79.34634146 38.46011288
"New Zealand" "East Asia & Pacific" 2005 4133900 79.85121951 22.88186243
"Nicaragua" "Latin America & Caribbean" 2005 5424336 71.97280488 0.7122065982
"Niger" "Sub-Saharan Africa" 2005 12993884 51.67290244 0.1544769959
"Nigeria" "Sub-Saharan Africa" 2005 139823340 49.00470732 0.5300517813
"Norway" "Europe & Central Asia" 2005 4623291 80.04146341 59.43567292
"Oman" "Middle East & North Africa" 2005 2429510 73.58470732 3.309578262
"Pakistan" "South Asia" 2005 158645463 64.10468293 0.1915367508
"Panama" "Latin America & Caribbean" 2005 3238321 75.1244878 3.573765541
"Papua New Guinea" "East Asia & Pacific" 2005 6095437 60.56660976 0.3210340067
"Paraguay" "Latin America & Caribbean" 2005 5897816 71.25265854 0.8230729539
"Peru" "Latin America & Caribbean" 2005 27558769 72.46660976 1.284937235
"Philippines" "East Asia & Pacific" 2005 85546427 67.44714634 0.4210146989
"Poland" "Europe & Central Asia" 2005 38165445 74.99512195 4.948588119
"Portugal" "Europe & Central Asia" 2005 10549424 78.07073171 18.82816222
"Qatar" "Middle East & North Africa" 2005 820986 77.24768293 16.33226239
"Romania" "Europe & Central Asia" 2005 21634371 71.87889512 2.521528173
"Russian Federation" "Europe & Central Asia" 2005 143150000 65.47 2.76833027
"Rwanda" "Sub-Saharan Africa" 2005 9201727 52.24763415 0.1831084041
"Samoa" "East Asia & Pacific" 2005 180237 71.01570732 1.139394016
"Sao Tome and Principe" "Sub-Saharan Africa" 2005 152622 63.20626829 0.8179811329
"Saudi Arabia" "Middle East & North Africa" 2005 24041116 72.66478049 4.653731188
"Senegal" "Sub-Saharan Africa" 2005 10871908 57.34934146 0.4315762668
"Sierra Leone" "Sub-Saharan Africa" 2005 5153435 44.2602439 0.3876165435
"Singapore" "East Asia & Pacific" 2005 4265800 79.9902439 11.75462965
"Slovak Republic" "Europe & Central Asia" 2005 5387001 73.90487805 6.26343045
"Slovenia" "Europe & Central Asia" 2005 2000474 77.61219512 14.90532297
"Solomon Islands" "East Asia & Pacific" 2005 469805 65.48765854 0.6902570475
"South Africa" "Sub-Saharan Africa" 2005 47198469 51.05968293 4.54648936
"Spain" "Europe & Central Asia" 2005 43398143 80.17073171 21.63166606
"Sri Lanka" "South Asia" 2005 19644000 73.98934146 0.505627447
"St. Lucia" "Latin America & Caribbean" 2005 164330 72.73926829 3.423250109
"St. Vincent and the Grenadines" "Latin America & Caribbean" 2005 108755 71.10578049 1.853370386
"Sudan" "Sub-Saharan Africa" 2005 30777563 59.5482439 0.2826512383
"Suriname" "Latin America & Caribbean" 2005 499294 68.84704878 2.434187527
"Swaziland" "Sub-Saharan Africa" 2005 1017425 45.86019512 1.586598549
"Sweden" "Europe & Central Asia" 2005 9029572 80.54634146 37.18724845
"Switzerland" "Europe & Central Asia" 2005 7437115 81.23658537 55.71780428
"Syrian Arab Republic" "Middle East & North Africa" 2005 18484122 74.92841463 0.6256992772
"Tajikistan" "Europe & Central Asia" 2005 6453240 65.60785366 0.1733214773
"Tanzania" "Sub-Saharan Africa" 2005 38831024 53.34692683 0.1463455177
"Thailand" "East Asia & Pacific" 2005 66698483 73.18878049 0.9382395837
"Togo" "Sub-Saharan Africa" 2005 5408044 55.304 0.2561855791
"Tonga" "East Asia & Pacific" 2005 100926 71.45965854 1.672445712
"Trinidad and Tobago" "Latin America & Caribbean" 2005 1315386 68.6135122 6.880352345
"Tunisia" "Middle East & North Africa" 2005 10029000 73.50243902 1.81253098
"Turkey" "Europe & Central Asia" 2005 68143186 72.07785366 3.838200249
"Turkmenistan" "Europe & Central Asia" 2005 4747839 64.43831707 1.06815391
"Uganda" "Sub-Saharan Africa" 2005 28431204 50.12392683 0.2907763011
"Ukraine" "Europe & Central Asia" 2005 47105150 67.95682927 1.176815261
"United Arab Emirates" "Middle East & North Africa" 2005 4069349 75.66046341 10.29825431
"United Kingdom" "Europe & Central Asia" 2005 60224307 79.04878049 31.22297551
"United States" "North America" 2005 295516599 77.33902439 67.27674012
"Uruguay" "Latin America & Caribbean" 2005 3305723 75.60926829 4.306987618
"Uzbekistan" "Europe & Central Asia" 2005 26167000 67.22258537 0.2680514046
"Vanuatu" "East Asia & Pacific" 2005 211170 69.32090244 0.6087902703
"Venezuela, RB" "Latin America & Caribbean" 2005 26577000 73.17268293 2.962167161
"Vietnam" "East Asia & Pacific" 2005 82393500 73.69973171 0.3726194139
"Yemen, Rep." "Middle East & North Africa" 2005 20648643 62.64931707 0.4223864397
"Zambia" "Sub-Saharan Africa" 2005 11462365 44.38436585 0.4383858435
"Albania" "Europe & Central Asia" 2006 3156607 76.30963415 1.706026627
"Algeria" "Middle East & North Africa" 2006 33391954 71.90529268 1.09846386
"Angola" "Sub-Saharan Africa" 2006 17010366 49.00714634 1.115943678
"Argentina" "Latin America & Caribbean" 2006 39023850 74.93143902 4.532983793
"Armenia" "Europe & Central Asia" 2006 3069844 73.13421951 0.8686687224
"Australia" "East Asia & Pacific" 2006 20697900 81.04146341 33.30212908
"Austria" "Europe & Central Asia" 2006 8268641 79.83170732 40.15861594
"Azerbaijan" "Europe & Central Asia" 2006 8484550 69.36141463 1.487328273
"Bahamas, The" "Latin America & Caribbean" 2006 324066 73.99192683 17.03996421
"Bahrain" "Middle East & North Africa" 2006 811410 74.50782927 7.042462617
"Bangladesh" "South Asia" 2006 142353501 67.31007317 0.1439728141
"Barbados" "Latin America & Caribbean" 2006 271062 76.00856098 8.375900628
"Belarus" "Europe & Central Asia" 2006 9604000 69.40487805 2.395664279
"Belgium" "Europe & Central Asia" 2006 10547958 79.3804878 36.31664255
"Belize" "Latin America & Caribbean" 2006 301386 74.827 1.884940867
"Benin" "Sub-Saharan Africa" 2006 7871707 54.10668293 0.2839454713
"Bhutan" "South Asia" 2006 674681 65.34239024 0.5860558264
"Bolivia" "Latin America & Caribbean" 2006 9306660 65.03021951 0.5903590199
"Bosnia and Herzegovina" "Europe & Central Asia" 2006 3781588 74.83436585 2.818316763
"Botswana" "Sub-Saharan Africa" 2006 1900905 51.28431707 3.684594574
"Brazil" "Latin America & Caribbean" 2006 187958211 71.81092683 4.915761778
"Brunei Darussalam" "East Asia & Pacific" 2006 370317 77.38060976 7.113202957
"Bulgaria" "Europe & Central Asia" 2006 7699020 72.61219512 2.973563705
"Burkina Faso" "Sub-Saharan Africa" 2006 14622202 52.95790244 0.2616261354
"Burundi" "Sub-Saharan Africa" 2006 7474363 48.13887805 0.2010360704
"Cambodia" "East Asia & Pacific" 2006 13515884 60.52831707 0.3033549609
"Cameroon" "Sub-Saharan Africa" 2006 17948395 49.56117073 0.4682469469
"Canada" "North America" 2006 32576074 80.64390244 39.11876331
"Cape Verde" "Sub-Saharan Africa" 2006 478267 72.61034146 1.264078274
"Central African Republic" "Sub-Saharan Africa" 2006 4087534 44.8675122 0.1454771574
"Chad" "Sub-Saharan Africa" 2006 10084087 48.18129268 0.2436308354
"Chile" "Latin America & Caribbean" 2006 16468677 78.41585366 5.845982045
"China" "East Asia & Pacific" 2006 1311020000 72.38973171 0.9338900098
"Colombia" "Latin America & Caribbean" 2006 43696540 72.5187561 2.405453322
"Comoros" "Sub-Saharan Africa" 2006 660559 59.23707317 0.2888027774
"Congo, Dem. Rep." "Sub-Saharan Africa" 2006 59088415 47.1687561 0.08387934993
"Congo, Rep." "Sub-Saharan Africa" 2006 3628561 55.40143902 0.505545937
"Costa Rica" "Latin America & Caribbean" 2006 4381820 78.69507317 4.099295427
"Cote d'Ivoire" "Sub-Saharan Africa" 2006 18325979 52.11836585 0.4426442339
"Croatia" "Europe & Central Asia" 2006 4440000 75.83682927 7.898424909
"Cuba" "Latin America & Caribbean" 2006 11265124 77.99319512 3.599919922
"Cyprus" "Europe & Central Asia" 2006 1048272 78.70873171 14.94403486
"Czech Republic" "Europe & Central Asia" 2006 10269134 76.52439024 9.673809536
"Denmark" "Europe & Central Asia" 2006 5437272 78.09512195 50.08282209
"Djibouti" "Middle East & North Africa" 2006 823682 55.95285366 0.6579296173
"Dominican Republic" "Latin America & Caribbean" 2006 9398285 72.28792683 1.985070052
"Ecuador" "Latin America & Caribbean" 2006 13639708 74.85782927 2.223655456
"Egypt, Arab Rep." "Middle East & North Africa" 2006 75568453 71.87897561 0.7488449124
"El Salvador" "Latin America & Caribbean" 2006 6074487 70.9004878 2.028483384
"Equatorial Guinea" "Sub-Saharan Africa" 2006 625777 49.6655122 2.787254624
"Eritrea" "Sub-Saharan Africa" 2006 4645837 59.15773171 0.08411364611
"Estonia" "Europe & Central Asia" 2006 1343547 72.69146341 6.270799709
"Ethiopia" "Sub-Saharan Africa" 2006 75993403 55.95156098 0.08330152746
"Fiji" "East Asia & Pacific" 2006 828046 68.67919512 1.439918721
"Finland" "Europe & Central Asia" 2006 5266268 79.21463415 32.95041213
"France" "Europe & Central Asia" 2006 63617567 80.51463415 39.47384764
"Gabon" "Sub-Saharan Africa" 2006 1397192 60.42717073 1.908992106
"Gambia, The" "Sub-Saharan Africa" 2006 1547259 56.92665854 0.1869231528
"Germany" "Europe & Central Asia" 2006 82376451 79.13170732 37.46680743
"Ghana" "Sub-Saharan Africa" 2006 22170556 61.68136585 0.4715526005
"Greece" "Europe & Central Asia" 2006 11148460 79.43902439 22.88530252
"Grenada" "Latin America & Caribbean" 2006 103037 74.9627561 4.357470169
"Guatemala" "Latin America & Caribbean" 2006 13034904 69.89473171 1.703680701
"Guinea" "Sub-Saharan Africa" 2006 9201941 51.67336585 0.1772117629
"Guinea-Bissau" "Sub-Saharan Africa" 2006 1395492 46.36197561 0.2402633178
"Guyana" "Latin America & Caribbean" 2006 748321 67.84721951 0.8227445032
"Haiti" "Latin America & Caribbean" 2006 9479136 60.28107317 0.2934176521
"Honduras" "Latin America & Caribbean" 2006 7017769 71.68982927 1.187372737
"Hungary" "Europe & Central Asia" 2006 10071370 73.09756098 9.227493049
"Iceland" "Europe & Central Asia" 2006 303782 81.15853659 50.67135699
"India" "South Asia" 2006 1157038539 63.71680488 0.3298799162
"Indonesia" "East Asia & Pacific" 2006 229918547 67.37682927 0.4666277814
"Iran, Islamic Rep." "Middle East & North Africa" 2006 70582086 71.63846341 2.052483992
"Ireland" "Europe & Central Asia" 2006 4260341 78.7604878 39.2556003
"Israel" "Middle East & North Africa" 2006 7053700 85.16341463 15.60035061
"Italy" "Europe & Central Asia" 2006 58941499 81.13170732 28.50588366
"Jamaica" "Latin America & Caribbean" 2006 2663100 71.75607317 1.867292255
"Jordan" "Middle East & North Africa" 2006 5537000 72.7635122 2.181386608
"Kazakhstan" "Europe & Central Asia" 2006 15308085 66.16097561 2.085224756
"Kenya" "Sub-Saharan Africa" 2006 36540948 53.66219512 0.277958648
"Korea, Rep." "East Asia & Pacific" 2006 48372000 78.96926829 11.89879925
"Kuwait" "Middle East & North Africa" 2006 2351441 74.19190244 9.731222769
"Kyrgyz Republic" "Europe & Central Asia" 2006 5218400 67.69512195 0.3754354932
"Lao PDR" "East Asia & Pacific" 2006 5841572 65.0805122 0.2515018714
"Latvia" "Europe & Central Asia" 2006 2287948 70.86585366 5.901328513
"Lebanon" "Middle East & North Africa" 2006 4097457 71.67641463 4.378430862
"Lesotho" "Sub-Saharan Africa" 2006 2085561 44.59012195 0.531526623
"Liberia" "Sub-Saharan Africa" 2006 3313718 52.96282927 0.1881832752
"Libya" "Middle East & North Africa" 2006 5893738 73.86936585 2.264457061
"Lithuania" "Europe & Central Asia" 2006 3394082 71.05609756 5.520260723
"Luxembourg" "Europe & Central Asia" 2006 472637 79.28780488 69.82191064
"Macedonia, FYR" "Europe & Central Asia" 2006 2043091 73.91692683 2.519930681
"Madagascar" "Sub-Saharan Africa" 2006 18426870 64.80143902 0.1183371835
"Malawi" "Sub-Saharan Africa" 2006 13195329 49.88914634 0.2124146567
"Malaysia" "East Asia & Pacific" 2006 26586287 73.16660976 2.304061936
"Maldives" "South Asia" 2006 299419 74.91268293 2.90275709
"Mali" "Sub-Saharan Africa" 2006 13592796 49.3112439 0.2955001521
"Mauritania" "Sub-Saharan Africa" 2006 3129959 57.32619512 0.3063950897
"Mauritius" "Sub-Saharan Africa" 2006 1252698 72.43219512 2.618888902
"Mexico" "Latin America & Caribbean" 2006 107835259 75.74997561 5.150293096
"Micronesia, Fed. Sts." "East Asia & Pacific" 2006 109789 68.05917073 2.74776621
"Moldova" "Europe & Central Asia" 2006 3585520 67.93868293 1.008741843
"Mongolia" "East Asia & Pacific" 2006 2584143 66.57926829 0.6318929662
"Montenegro" "Europe & Central Asia" 2006 627074 73.96236585 3.549942964
"Morocco" "Middle East & North Africa" 2006 30702084 70.72353659 1.119008058
"Mozambique" "Sub-Saharan Africa" 2006 21290952 48.26514634 0.2170604372
"Myanmar" "East Asia & Pacific" 2006 46605278 63.11121951 0.0579134945
"Namibia" "Sub-Saharan Africa" 2006 2118653 59.37426829 2.711196181
"Nepal" "South Asia" 2006 27833665 66.31514634 0.1860498524
"Netherlands" "Europe & Central Asia" 2006 16346101 79.69756098 40.32103094
"New Zealand" "East Asia & Pacific" 2006 4184600 80.04878049 22.95244598
"Nicaragua" "Latin America & Caribbean" 2006 5493527 72.37919512 0.7821907902
"Niger" "Sub-Saharan Africa" 2006 13460138 52.26526829 0.1638586632
"Nigeria" "Sub-Saharan Africa" 2006 143338939 49.51065854 0.6100612443
"Norway" "Europe & Central Asia" 2006 4660677 80.34390244 62.47747947
"Oman" "Middle East & North Africa" 2006 2490620 73.31758537 3.457169763
"Pakistan" "South Asia" 2006 161513324 64.29743902 0.2165182518
"Panama" "Latin America & Caribbean" 2006 3294583 75.29221951 3.641430906
"Papua New Guinea" "East Asia & Pacific" 2006 6244916 60.94456098 0.3128954658
"Paraguay" "Latin America & Caribbean" 2006 6008597 71.45717073 1.012453379
"Peru" "Latin America & Caribbean" 2006 27866387 72.77219512 1.496840192
"Philippines" "East Asia & Pacific" 2006 87116275 67.6 0.4841112049
"Poland" "Europe & Central Asia" 2006 38141267 75.14390244 5.554864637
"Portugal" "Europe & Central Asia" 2006 10584344 78.4195122 19.12726762
"Qatar" "Middle East & North Africa" 2006 978336 77.4284878 16.06772235
"Romania" "Europe & Central Asia" 2006 21587666 72.16341463 2.895899118
